ID,Location_city,category,guests,highlights,lat,location,long,pets_allowed,Price_usd,price_category,ratings,reviews,Cleanliness_rating,Accuracy_rating,Communication_rating,Location_rating,Check-in_rating,Value_rating,Earliest_Check-in_time,Checkout_time,Guest_Maximum,House_type,Bedroom_count,Bathroom_count,Room Type,Bed,Bathroom
115,"Salt Lake City, Utah, United States",Stays,4,"[{""name"":""Dedicated workspace"",""value"":""A private room with wifi that’s well-suited for working.""},{""name"":""Self check-in"",""value"":""Check yourself in with the keypad.""}]",40.74761,"Salt Lake City, Utah, United States",-111.88481,1,198,USD$101 - 200,5,"[""Absolutely amazing air bnb to stay at! Hosts went above and beyond to make our stay enjoyable and relaxing. Our fur baby also loved the house and it was great to be able to take him and have a great backyard for him to play in. Hosts welcomed us with a sweet gift as well as provided a gift card for their delicious restaurant. We loved everything about our stay here and will definitely be back in the future!""]",,,,,,,1:00:00 PM,12:00:00 PM,4,Home,2,2,2 bedrooms,2 beds,2 bathrooms
570,"Salt Lake City, Utah, United States",Stays,5,"[{""name"":""Dedicated workspace"",""value"":""A private room with wifi that’s well-suited for working.""},{""name"":""Self check-in"",""value"":""Check yourself in with the lockbox.""}]",40.76847,"Salt Lake City, Utah, United States",,,200,USD$101 - 200,4.83,"[""Ryan was very helpful and I had no problems with getting response back in timely manner home was very comfortable and convenient to different places"",""Good central location. Perfect host. You are \""close\"" to the host couple but that really is not a problem."",""My second time staying with Ryan! It's so great 😁 we had meals together and love their cats :)"",""It's the best apartment I could ask for - super close to train, trax, gateway shopping mall, city center and basically everywhere. The place is clean, nicely decorated, and cozy. Hosts are amazing! Can't wait to go back. "",""Had a great stay at Ryans place! it is in an awesome location. Even close to the highway, which makes getting around very convenient. Think of anything you could possibly need in a kitchen, and Ryan has it! Overall we had a great stay, and I recommend Ryans place to anyone looking for spectacular space close to the city."",""Amazing place, near to the main attractions in Salt Lake City specially if you are part of the LDS Church. Quite and safety place, close to The Gateway and public transportation."",""Ryan's apartment was comfortable and very convenient to public transportation.  I kept odd hours and he was very accommodating.  However it appears that his HOA no longer allows Airbnb in the building.""]",4.9,4.8,5,4.8,5,4.8,3:00:00 PM,11:00:00 AM,5,Condo,4,2,2 bedrooms,4 beds,2 bathrooms
350,"Salt Lake City, Utah, United States",Stays,4,"[{""name"":""Self check-in"",""value"":""Check yourself in with the lockbox.""}]",40.7412,"Salt Lake City, Utah, United States",,1,200,USD$101 - 200,5,"[""10/10 fantastic super accommodating. Close to the free way, food, and the hosts were super friendly and communicative.""]",,,,,,,3:00:00 PM,10:00:00 AM,4,Guestsuite,2,1,1 bedroom,2 beds,1 bathroom
438,"Salt Lake City, Utah, United States",Stays,4,"[{""name"":""Dedicated workspace"",""value"":""A private room with wifi that’s well-suited for working.""},{""name"":""Self check-in"",""value"":""Check yourself in with the keypad.""},{""name"":""Great location"",""value"":""100% of recent guests gave the location a 5-star rating.""}]",40.76615,"Salt Lake City, Utah, United States",-111.85416,1,200,USD$101 - 200,5,"[""Carol's place is conveniently located, and beautifully decorated. My partner, our dog and I had a great stay at her place. There are a few coffeeshops nearby and a couple of good restaurants at walking distance. The house is spacious, the main bedroom has a comfortable bed and a nicely remodeled bathroom. Our dog especially enjoyed the AC pump on the first floor and the park across the corner."",""Nice place Carol! Every room is a visual adventure. There’s a wall of family photos in the stairs, wish I had the opportunity to learn about the photos. <br/><br/>The house is well outfitted, everything I needed. Parking on the street is easy and the garage a bonus. The yard is peaceful in the middle of a city. <br/><br/>Carol was easy to communicate with. <br/><br/>Loved the location. Enjoyed Osteria Amore Italian restaurant 2 blocks away."",""I had a great experience renting Carol's airbnb for an extended stay.<br/><br/>The home is very charming and in a great location.<br/><br/>The host was a very accommodating and communicative.  I would definitely rent this property again!""]",5,5,5,5,5,5,,,4,Home,3,2,3 bedrooms,3 beds,2 bathrooms
599,"Salt Lake City, Utah, United States",Stays,4,"[{""name"":""Fast wifi"",""value"":""At 277 Mbps, you can take video calls and stream videos for your whole group.""},{""name"":""Self check-in"",""value"":""Check yourself in with the lockbox.""},{""name"":""Lizette is a Superhost"",""value"":""Superhosts are experienced, highly rated hosts who are committed to providing great stays for guests.""}]",40.69151,"Salt Lake City, Utah, United States",-111.81461,,200,USD$101 - 200,4.9,"[""Lizette's home is clean, comfortable and in a great location for both mountain and city access.  The owner's are friendly, helpful and quick to respond as needs arise.  We were unfortunately unable to enjoy the patio or yard and their wonderful view of the Wasatch Mountains  due to construction items , furniture and vehicles stored there."",""We had a really stay while skiing and visiting family.   Lizette and Jerry have done an amazing job setting up the house with everything we could want - including an awesome sauna-up!  We loved our stay."",""Great value - convenient location for our ski trip (30-40 mins to both park city and Alta/Snowbird with everything you need for kitchen utensils and entertainment. Lizette and Jerry are also friendly and responsive. Highly recommended!"",""Excellent place to stay in SLC.  Owner/hosts are good with communication, are thoughtful, and made it a comfortable place to stay.  <br/>We were in UT for a week of skiing and found that Lizette's place was just right for us.  25-35 minute drive to Alta/Snowbird, Brighton, Deer Valley, etc.  Also, the home has a full kitchen to work with and the rest of the house is spacious and well laid out.  The sauna is quite special too."",""We are repeat guests here! Lizette and Jerry are awesome hosts—very responsive and kind. Their home is spotless and has everything we need. The location is perfect for our snowboarding trips. Easy access to town, the climbing gym, and a short drive to the airport, all the necessities."",""Great location to go skiing. Very well equipped, comfortable beds. Sauna is a treat after a day outdoor. Lizette is very responsive. We hope to one back"",""Perfect spot close to the mountains with great hosts""]",4.9,4.9,5,5,5,4.9,3:00:00 PM,11:00:00 AM,4,Home,2,1,2 bedrooms,2 beds,1 bathroom
694,"South Salt Lake, Utah, United States",Stays,4,"[{""name"":""Vyhrazené místo pro práci"",""value"":""Společný prostor s wifi, který je vhodný pro práci.""},{""name"":""Samoobslužný proces ubytování"",""value"":""Ubytuj se sám/sama díky kódovému zámku.""},{""name"":""Nate And Ren je Superhostitel"",""value"":""Superhostitelé jsou zkušení hostitelé s vysokým hodnocením, kteří si dávají záležet na tom, aby si hosté pobyt užili.""}]",40.69752,"South Salt Lake, Utah, Spojené státy",-111.87485,,201,USD$201 - 300,4.98,"[""Beautiful place with a nice backyard and great hot tub. Hosts are very thoughtful and stocked the kitchen with snacks, coffee, tea, hot chocolate and energy drinks. Comfortable beddings and spacious bedrooms. Plenty of fresh towels and toiletries. Overall great experience and would stay again when we come visit next!"",""Nate and Ren’e place was perfect! Well stocked kitchen, clean, and comfortable. We loved how close it was to downtown and the hot tub was a great addition. Definitely recommend!"",""Check-in was a breeze.  The house was very clean.  The beds were comfortable.  There was a nice view of the mountains from the living room windows and the downstairs area was very open and inviting.  There were even two desk areas, one upstairs and one down.  Internet worked great.<br/><br/>We had gone to SLC to visit family and have an early Thanksgiving.  The kitchen was equipped well enough to actually cook our meal.  The only thing my daughter brought over was a couple of casserole dishes.  The washer and dryer was a nice plus and allowed us to do some laundry.<br/><br/>As mentioned in other reviews, the upstairs bedroom has low ceilings, especially on the sides, so you must be careful to not bump your head, and there is no rail at the top of the stairs.  Being older, I like to hold on to a rail especially when descending the stairs."",""The place was beautiful me and my girlfriend had a great time!!"",""Great place to stay. Would recommend."",""Great stay! I absolutely loved this place.  The house was very inviting, comfortable, and clean. Nate and Ren have great attention to detail when it comes to providing all the appropriate necessities for a home away from home. The kitchen was well stocked. The beds were comfortable.  The hot tub was a great addition."",""Great location , very clean and had the little items that make an Airbnb great.  Extra blankets , salt /pepper etc.""]",4,5,5,4,5,5,4:00:00 PM,11:00:00 AM,4,Home,4,2,2 bedrooms,4 beds,2 bathrooms
746,"Salt Lake City, Utah, United States",Stays,4,"[{""name"":""Self check-in"",""value"":""Check yourself in with the lockbox.""}]",40.69069,"Salt Lake City, Utah, United States",-111.79393,,204,USD$201 - 300,4.83,"[""Very good host , beautiful home!"",""Additional guests stayed in house upstairs. While this did not result in a negative stay experience, we were only notified on the day our trip began and this possibility was not mentioned in the description of the home."",""Bright, clean, inviting, modern space. We can not thank Brian enough for accommodating our family. Felt like home away from home, kitchen was great"",""Great, responsive host with a beautiful, newer house! I would definitely stay again!"",""Beautiful new house. Brian was really helpful and quick to respond."",""Beautiful home with outstanding kitchen amenities! Brian was an excellent host."",""Perfect location, easy checkin, immaculate interior. I wouldn’t recommend for guests who plan to cook or have covid concerns as this is very much a shared space with other guest(s) potentially staying here as well. Brian was responsive and addressed my questions and checked in on us in person during our stay for a ski weekend. <br/>If you’re visiting SLC with friends to spend time outdoors then this is your spot.""]",4.9,4.8,4.8,5,5,4.8,2:00:00 PM,11:00:00 AM,4,Private room,2,1,2 bedrooms,2 beds,1 bathroom
891,"Salt Lake City, Utah, United States",Stays,4,"[{""name"":""Self check-in"",""value"":""Check yourself in with the lockbox.""},{""name"":""Scotty And Kara is a Superhost"",""value"":""Superhosts are experienced, highly rated hosts who are committed to providing great stays for guests.""},{""name"":""Great location"",""value"":""95% of recent guests gave the location a 5-star rating.""}]",40.62113,"Salt Lake City, Utah, United States",-111.59322,,205,USD$201 - 300,4.94,"[""The studio condo was absolutely perfect.  Ski-in, ski-out location.  The kitchen was well stocked and the bed was super comfortable.  We would absolutely rent again.  Scotty and Kara provided recommendations on where to buy groceries and alcohol…all very helpful.  Directions to access the condo were easy and the hot tub was just steps away.  Wonderful!!"",""Great place for a weekend getaway! Loved the access to Solitude."",""in the village core and walk able to the slopes."",""Beautiful apartment right near the Apex lift. Scotty and Kate were extremely helpful and responsive. Would definitely stay again."",""My family of four ( kids ages 12 and 14) enjoyed our stay for four nights over Thanksgiving weekend. Great access to the mountain and restaurants. Super cozy and clean unit. We would definitely stay again. Scotty and Kara were quick to respond throughout the booking process and stay."",""Awesome location with restaurants and all of the amenities you could need. Place is clean and well appointed plus a sleep number bed you can adjust to your liking. Scotty communicated with us quickly when we had a few questions. We hope to be back soon. Thx"",""Superb! I would really love to come back again! The experience was great!""]",4.9,5,5,5,5,4.8,4:00:00 PM,11:00:00 AM,4,Condo,2,1,Studio,2 beds,1 bathroom
66,"Salt lake, Utah, United States",Stays,4,"[{""name"":""Self check-in"",""value"":""Check yourself in with the keypad.""},{""name"":""Greg & Abby is a Superhost"",""value"":""Superhosts are experienced, highly rated hosts who are committed to providing great stays for guests.""},{""name"":""Great check-in experience"",""value"":""90% of recent guests gave the check-in process a 5-star rating.""}]",40.59353,"Salt lake, Utah, United States",-111.81067,,205,USD$201 - 300,4.9,"[""The apartment was immaculate. The beds were incredibly comfortable. The hosts are detail oriented and even provided some snacks for our stay. I would highly recommend this stay for anything wanting to be close to SLC. I will be back!"",""Greg & Abby were great hosts! The basement unit was immaculately clean and exactly as described. Beds were comfortable and we enjoyed relaxing in the hot tub. I would stay here again if I'm ever in the area."",""The place was as clean as the pixtures showed, it was close to a lot of restaurants, and the private accessto the hot tub was great! The beds were comfortable and it was a very relaxing stay. I would go back anytime!"",""Lovely home in a lovely neighborhood!<br/>Very close to lots of great restaurants, downtown shopping and easy access to main highways."",""We stayed during Fall and it was perfect temp, inside and out. Every single one of the guests in our party’s first words walking in were “this is nice!!” Such a well put together space. I loved that there were plenty of linens and towels to go around. Very clean and tidy. Beds were really soft and cushy, but not to the point of sinking in. We didn’t even use the pull out couch because the couch alone was so comfy to sleep on (a nice firm leather couch). Internet was great. And OMG THE HOT TUB AND HEATED POOL!! Definitely the highlight. The hot tub was truly kept hot the whole time (104) and ready to hop in whenever. Amazing place!"",""Great place! Exactly as described, clean, and a good neighborhood that was easy to find. We loved the pool and hot tub. Communication was good with very easy instructions for check in and out."",""Great location, very clean and functional.  Loved the pool and hot tub. Will definitely stay here again.""]",4.9,4.9,4.9,4.9,5,4.9,11:00:00 AM,,4,Entire rental unit,3,1,2 bedrooms,3 beds,1 bathroom
42,"Salt Lake City, Utah, United States",Stays,5,"[{""name"":""Self check-in"",""value"":""Check yourself in with the smartlock.""},{""name"":""Cottonwood Lodging is a Superhost"",""value"":""Superhosts are experienced, highly rated hosts who are committed to providing great stays for guests.""},{""name"":""Great location"",""value"":""100% of recent guests gave the location a 5-star rating.""}]",40.62055,"Salt Lake City, Utah, United States",-111.59035,,216,USD$201 - 300,4.81,"[""Stayed here for my sister’s wedding. Great spot the location to get away from my family’s madness. It would be an awesome place  for a Ski weekend. Even let me check in early so I was able to get ready for the wedding. Highly recommended"",""Great Condo and great location and fun mountain to ski."",""Very professional staff that answers any questions promptly. We are a family of five and the bunk bed was great, fully stocked kitchen was very helpful, underground parking was great for loading up at checkout during a pretty heavy snowfall. Ski equipment locker is great. Proximity to Apex Lift is great! The condo made our family ski trip extra special. Thank you."",""Lovely condo, great location, fantastic game room for the kids and hot tubs for the adults."",""The condo is perfect for our family of four.  Solitude is a hidden gem - not crowded, still enough snow even though they haven't has snow in 3 weeks, and you can ski directly over to Brighton. <br/>Powderhorn Lodge is in the heart of Solitude's little village, super easy and convenient to get to the slopes in your ski boots.   <br/>I would highly recommend - it was a great place!"",""Nice Condo, great location close to lifts and Club Solitude (hot tubs and game rooms)  Also a gym and TV room which we didn't use."",""Great location with lots of space and amenities!<br/><br/>I completely recommend Solitude. It is a hidden gem with the same great Utah snow as Snowbird or Park City with half the crowds. I also highly recommend Cottonwood Lodging. We had a little hiccup at check in, but Suzie and Morgan jumped into action and went above and beyond. It was a fantastic stay.""]",5,4.9,5,5,4.9,4.8,4:00:00 PM,10:00:00 AM,5,Condo,3,1,2 bedrooms,3 beds,1 bathroom
641,"Salt Lake City, Utah, United States",Stays,4,"[{""name"":""Great for remote work"",""value"":""Fast wifi at 343 Mbps, plus a dedicated workspace in a private room.""},{""name"":""Self check-in"",""value"":""Check yourself in with the smartlock.""},{""name"":""Safdar is a Superhost"",""value"":""Superhosts are experienced, highly rated hosts who are committed to providing great stays for guests.""}]",40.72606,"Salt Lake City, Utah, United States",,1,217,USD$201 - 300,4.81,"[""The house was exactly as described and exceeded our expectations. The hot tub was great for relaxing after a long ski day. The host, responsive and helpful, was quick to resolve every issue occurred during the booking and our stay. We’ll definitely stay here again if we come to SLC with our dogs again."",""Stayed here for about a month while working remotely. It was even better than the pictures and in a beautiful neighborhood! Came with everything you need. No complaints! :)"",""This was by far one of the best places I have stayed. The host was easy to communicate with. The house has everything you need. I had my furbaby, Harley, with me and he loved the backyard. It is very relaxing. The kitchen even had snacks. I would highly recommend!"",""This house is close to so many things, very centrally located. It is in a lovely well kept neighborhood and has a friendly atmosphere.  The back yard is wonderfully kept and quaint. The house is well stocked, we did not find ourselves needing anything."",""Safdar's place had every essential amenity for an extended stay. Every single item was clearly labelled and neatly organized, making us feel right at home and we could not have gone with a better option for our stay."",""A great location and a great stay! I would recommend this stay to anyone looking for a location close to any of the resorts in the cottonwood canyons or looking to be close to downtown but in a quiet neighborhood. Be aware the bunk bed was not comfortable for adults, and I wouldn't recommend more than two adults without separate accommodations. Overall a great stay and I'd recommend it to almost anyone!"",""Safdar's house was perfect for our small family of 4 for our ski trip.  Very close and convenient to both the Park City ski areas and the Wasatch National Park areas.  The house was very well appointed and clean.  Very close to a supermarket for your grocery needs, and very reasonably priced.  Check in & check out was a piece of cake.<br/>A very nice place to stay for your next ski trip.  Two thumbs up!""]",4.9,4.8,4.9,4.9,5,4.8,3:00:00 PM,12:00:00 PM,4,Entire cottage,4,1,2 bedrooms,4 beds,1 bathroom
296,"Salt Lake City, Utah, United States",Stays,3,"[{""name"":""Self check-in"",""value"":""Check yourself in with the keypad.""},{""name"":""Karl is a Superhost"",""value"":""Superhosts are experienced, highly rated hosts who are committed to providing great stays for guests.""},{""name"":""Great location"",""value"":""95% of recent guests gave the location a 5-star rating.""}]",40.72397,"Salt Lake City, Utah, United States",-111.8127,,218,USD$201 - 300,4.84,"[""Beautiful Place. Clean. Comfortable. Great location. Hosts are helpful and friendly."",""This is a fantastic place to stay while exploring SLC! If you’re into biking, then you’ll especially appreciate the close proximity to the Bonneville Shoreline trail. Karl and Sally were wonderful hosts as well. Very clean!"",""The space was great and perfect for what we needed.  The hosts were very responsive and answered any questions we had immediately."",""nice place to stay"",""This place was the absolute best! The location was on point everything was so close! I really enjoyed the hot tub it was such a nice addition to have and enjoy. Karl and sally were great hosts. I have a young baby and they were so welcoming and helpful! I was even able to send some of our stuff early to avoid the fees for the plane! Thank you guys so much my little family and I had such a great stay and we would definitely stay here again! You won’t go wrong with this place!"",""The One bedroom one bath was excellent. Great kitchen set up and working space."",""Great location, really comfortable space, great to have access to the hot tub!""]",5,5,4.9,4.9,5,4.8,3:00:00 PM,11:00:00 AM,3,Guestsuite,4,1,1 bedroom,4 beds,1 bathroom
814,"Salt Lake City, Utah, United States",Stays,2,"[{""name"":""Dedicated workspace"",""value"":""A common area with wifi that’s well-suited for working.""},{""name"":""Self check-in"",""value"":""Check yourself in with the smartlock.""},{""name"":""Great location"",""value"":""100% of recent guests gave the location a 5-star rating.""}]",40.74099,"Salt Lake City, Utah, United States",,,221,USD$201 - 300,5,"[""This home was remarkable for so many reasons!   The location was perfect distances from the airport, downtown, parks, and shops.  The home is located in a friendly and safe neighborhood.  You can literally walk to so many cafes, coffee shops, restaurants,  parks, and so forth.  The home is comfortable, clean,  and  beautifully decorated. The home provided a great space to relax, play games, and unwind after a busy day.  The bed was extremely comfortable and had great water pressure in the shower! Sarah was a great host and thought of everything a travel may need to be comfortable."",""This is an awesome place to stay, it’s close to everything you’re going to want to see/do during your stay.  And it’s all within a short commute or walk or bike ride, whatever your preference is for getting around. The space is EXACTLY as it’s photographed. It’s so cozy and comfortable, I started calling it “home” during my trip even though I only stayed for a few days. As a bonus, if you love plants, this is the place for you, there are so many pretty plants!<br/>Sarah is an awesome host, super attentive and replies so quickly. This is the place I’ll look to book first when I come back to SLC."",""The space was perfect for me while I was in the area. About half a mile to tons of shops/restaurants/etc and about a mile from Sugar House which has many more restaurants/shops, so you won't run out of things to do nearby! The space was clean and had all the necessities stocked up. Highly recommended!""]",5,5,5,5,5,4.7,4:00:00 PM,11:00:00 AM,2,Home,1,1,1 bedroom,1 bed,1 bathroom
305,"Salt Lake City, Utah, United States",Stays,4,"[{""name"":""Dedicated workspace"",""value"":""A common area with wifi that’s well-suited for working.""},{""name"":""Self check-in"",""value"":""Check yourself in with the keypad.""},{""name"":""Beehive is a Superhost"",""value"":""Superhosts are experienced, highly rated hosts who are committed to providing great stays for guests.""}]",40.75138,"Salt Lake City, Utah, United States",,,225,USD$201 - 300,4.82,"[""Such a quaint place! Was great for me and my little family. The back yard is amazing and everything in the house is updated. Comfy beds. Smart Tv. And great location to get around Salt Lake."",""absolutely amazing home! great host, felt like home. the area had great food, nice park , easy to get to everywhere from here! will definitely be coming back x"",""Perfect location. Walking distance to fun local eateries. We loved the back yard! We came on this trip to move my son out of his apartment. It was a fantastic spot because we could park the truck overnight behind the gate after it was packed and it was secure. We loved walking to Normal Ice cream and Barrio tacos after a long day of packing. The kitchen was well stocked and we cooked most days. The hot tub was wonderful. Close 5-10 minute drive to everything downtown. We truly enjoyed our stay."",""We had a really great stay! The place was perfectly located for us and the amenities were everything we needed. Check-in was a breeze, all the appliances worked, and it was scrupulously clean. We especially appreciated that the hot tub was ready to go when we arrived. The backyard is really chill in general - maybe my favorite part of the whole place. <br/><br/>Note that the only full bath is located through one of the bedrooms. So, keep that in mind if you're visiting with multiple couples. There is a half bath, though, which I really appreciated. <br/><br/>Bottom line: we'll definitely stay here again next time we're in town."",""Check this place out next time your in salt lake. A beautiful hidden gem in the city. Private, convenient and beautifully remodeled. Thanks again for hosting an awesome place."",""This SUPER CUTE SUPER CLEAN home is the perfect location, while the houses around it are not the best you will be pleasantly surprised when you walk through the doors, the home is GORG!!!  (there are cameras outside so that up'd the safety factor) and the backyard is the perfect place for the morning coffee (that you can get less then a 5 min walk away) or hangout in the hot tub and BBQ. There is a fun breakfast place called the Pig in a jelly jar, Basalt spa, Bean and brew coffee and many other fun shops just steps away. Easy access to the freeway and a 2mile drive to Rice stadium.  Check in was a breeze, host was very prompt with response.  Will for sure bool again and wound recommend to ANY go stay here"",""One of the best stays we have ever had! The hot tub was so nice!""]",4.9,4.9,4.9,4.7,5,4.7,3:00:00 PM,11:00:00 AM,4,Home,2,1.5,2 bedrooms,2 beds,1.5 bathrooms
459,"Salt Lake County, Utah, United States",Stays,4,"[{""name"":""Great location"",""value"":""100% of recent guests gave the location a 5-star rating.""},{""name"":""Great check-in experience"",""value"":""100% of recent guests gave the check-in process a 5-star rating.""},{""name"":""Great communication"",""value"":""100% of recent guests rated Thomas 5-star in communication.""}]",40.57982,"Salt Lake County, Utah, United States",-111.6617,,225,USD$201 - 300,4.93,"[""Had a fantastic time skiing Snowbird and Alta. The location is perfect - just down a set of stairs to a lift and 3 min walk on flat ground to Snowbird Center. The restaurant in the building had amazing pizza. Very clean, great communication, would recommend!!"",""Had an awesome trip. The very short saunter to Snowbird center for the tram or down to Wilbur over to Gad Valley is amazingly convenient. One point of reference is the condo buildings hot tub is indoors at the Iron Blosam."",""This is a great location a short walk from the slopes at snowbird. Very nice hot tub and pool at the building."",""Great communication and location"",""Great location. Comfortable beds."",""We had a great stay. Pull out is very comfortable."",""Great location & very clean! Thomas was great with his communication and was helpful.""]",4.9,5,5,5,4.9,5,4:00:00 PM,10:00:00 AM,4,Private room,2,1,1 bedroom,2 beds,1 bathroom
171,"Salt Lake City, Utah, United States",Stays,4,"[{""name"":""Dedicated workspace"",""value"":""A private room with wifi that’s well-suited for working.""},{""name"":""Self check-in"",""value"":""Check yourself in with the keypad.""},{""name"":""Meredith is a Superhost"",""value"":""Superhosts are experienced, highly rated hosts who are committed to providing great stays for guests.""}]",40.75355,"Salt Lake City, Utah, United States",-111.86563,,230,USD$201 - 300,4.94,"[""Meredith's s home is very lovely. We felt happy and comfortable there. I love her style.  It is conveniently located to a lot of cute eateries and coffee shops. We had trouble trying out anymore after we found Tulie's. She provided us with a lot of confirmation about what to do in her area. She's very communicative and hospitable. If we go back to Utah to visit our daughter again, we will definitely try to book Meredith's house"",""The cute house was a great spot for remote work for a week while we explored the surrounding areas for lunch and dinner. Walkable to many restaurants and shops. Very well decorated home and comfortable amenities."",""Awesome spot close to downtown. Walkable to Trolly Square and the house was very cozy and well decorated. Would definitely stay again!"",""I loved my stay at Meredith’s place! It was very clean, spacious, and in a great location. She was easy to communicate with. Would definitely stay again when I’m in town again!"",""Merediths place was adorable!! Such a great location and the house was very comfortable. Meredith was super responsive, and gave tons of great suggestions for things to do and places to go! Would definitely go back :)"",""Awesome house! Had everything we needed.  Fully stocked kitchen, comfortable bed, and a nice dining room table that we could use for zoom calls etc.  I would totally stay here again."",""Beautiful home right down the street from 9nth and 9nth.""]",5,4.9,5,5,4.9,5,3:00:00 PM,11:00:00 AM,4,Home,2,1,2 bedrooms,2 beds,1 bathroom
129,"Salt Lake City, Utah, United States",Stays,3,"[{""name"":""Great location"",""value"":""100% of recent guests gave the location a 5-star rating.""},{""name"":""Great check-in experience"",""value"":""100% of recent guests gave the check-in process a 5-star rating.""},{""name"":""Great communication"",""value"":""100% of recent guests rated Kristen 5-star in communication.""}]",40.67098,"Salt Lake City, Utah, United States",-111.78983,,241,USD$201 - 300,4.9,"[""Beautiful views and home. Only problem was the ac was not good and the house temp our whole stay was 82 degrees (it was 100 outside).. not sure if the ac was crappy or broken but it was pretty miserable. Other than that everything was good."",""Amazing time in a wonderful house with incredible views."",""Great location, spectacular view. The house is beautiful and the setting is quiet and relaxing. We thoroughly enjoyed our stay."",""The house was even nicer than the pictures showed and the views truly are incredible.  For skiing access to both the cottonwoods and park city was super convenient as compared to SLC.  The furnishings were very well done and comfortable.  Communication was great as well."",""An amazing sanctuary peaceful quiet that meets all my expectations. The host has made it a very warm peaceful place to stay.<br/> Very grateful I came across this opportunity."",""The views from this house are outstanding!    Taking care of their two wonderful cats was no trouble at all, and they are excellent company - especially Phoenix.  As Kristen and some guests  have mentioned, keep in mind that this is an occupied home, so closets and cupboards are quite full.  The beds were very comfortable, and the swamp cooler worked really well during the hot days of our stay.  Kristen was very prompt with all communications, and e-mailed us to make sure that check-in went smoothly and to answer any questions. She kept in touch with us throughout our stay, which was much appreciated.  The driveway is steep, but we had no problems walking up (and we are in our 60's).  Also keep in mind that the house has several levels, as it is built into a hillside, so there are quite a few stairs inside.  If you're a coffee drinker, there is no coffee maker (we brought our own). The location was perfect for us, as we were visiting family who lived nearby.  Thank you Kristen for a wonderful stay!  Highly recommend this home!"",""This house was beautful. I absolutly loved this house. Great location Even better view. If you decide to stay here it was ment to be. The house is very very relaxing. I give it a 11 out of 10""]",4.9,4.9,4.9,5,5,5,,,3,Home,3,2.5,3 bedrooms,3 beds,2.5 bathrooms
370,"Salt Lake City, Utah, United States",Accommodations,4,"[{""name"":""Spațiu de muncă dedicat"",""value"":""O cameră privată cu Wi-Fi, care este potrivită pentru lucru.""},{""name"":""Jackie este o Super-gazdă"",""value"":""Super-gazdele sunt gazde cu experiență, foarte apreciate, care se angajează să ofere oaspeților șederi de excepție.""},{""name"":""Poziție excelentă"",""value"":""100% dintre oaspeții recenți au acordat poziției locuinței un scor de 5 stele.""}]",40.76826,"Salt Lake City, Utah, Statele Unite ale Americii",-111.9061,,250,USD$201 - 300,4.97,"[""The apartment was very comfortable and quiet, and Jackie was a friendly and helpful host."",""This place is awesome! I stayed for one month and constantly found something to do. <br/>The space right next to the unit is the main area for a lot of the festivals in town, so it was super convenient to just walk right out the door and be in the middle of all the action. <br/>Super close to Vivint Arena and Trax so the transportation through town was very easy. <br/><br/>The airbnb itself is great. 2 nice sized bedrooms, a really spacious kitchen, and plenty of living space for multiple people to live comfortably. I was here to work remote, and the office area was perfect for my set up. <br/><br/>Jackie is a great host as well. She was very communicative and helped me with anything that I needed. But, we barely talked because I never had any issues! The next time I am in Salt Lake City this will definitely be the airbnb I look to first."",""Jackie was an amazing host who as always available when we needed! <br/><br/>My friend and I stayed for an internship for 9 weeks and the place was great! Walking distance to the free trax system that will get you into downtown in minutes! The location was great with restaurant options as well as free events in the area. The host made sure we had everything we needed with linens, kitchenware, Toiletries, cleaning supplies, etc.!<br/><br/> I would highly recommend this host and this airbnb!"",""Jackie is the most wonderful host. My parents (66 years and 57 years of age) and grandmother (82 years of age) were visiting me at SLC for a month and I needed to find a place with walk-in showers, and no stairs. Jackie's apartment was ideal. In addition to that, Jackie also installed a couple of shower-bars for the bathroom which my grandmother would use. So I cannot thank her enough. <br/><br/>The apartment has fantastic views of the west mountains and is close to downtown SLC and the University of Utah, where I work. <br/><br/>Jackie was always very responsive and accommodating and also let me have the apartment for a few extra hours since I was clearing out after a month's stay. <br/><br/>I highly recommend this apartment. <br/><br/>Thank you Jackie."",""Great location and host.  Highly recommended.  Will be back again."",""We had a great stay at the Parc while working at the Eccles Theater a few blocks away. Jackie moved us to another unit on the 10th floor because the heat was out in the unit we'd booked. She was easy to get in touch with and really helpful with all our requests. The kitchen was well stocked and the apartment had pretty much everything we needed for cooking meals including spices and oils and tupperware and baking dishes. We really enjoyed the huge bath tub, the fireplace, and the proximity to downtown. You can hear the train from apartments on the north side of the building, but we're used to subway trains. There was plenty of room for 3 of us to spread out and it would've been a comfortable place to have people over for dinner in non covid times. The dedicated garage parking was another plus!"",""Jackie is a great host and her rental is right in the middle of a city with a lot to offer, lots of food and shopping within walking distance""]",4,5,5,5,5,5,3:00:00 PM,12:00:00 PM,4,Apartment,2,2,2 bedrooms,2 beds,2 bathrooms
